88,1233,100
88,1172,100
88,6103,100
88,2567,100
88,1175,100
88,905,100
88,7997,100
89,8976,100
89,8421,100
89,6357,100
89,7143,100
89,1161,100
89,6249,100
89,2268,100
89,5342,100
89,95,100
90,2273,100
90,10902,100
90,10262,100
90,8167,100
90,1303,100
90,5627,100
90,5931,100
90,589,100
91,8980,100
91,3620,100
91,964,100
91,4740,100
91,9367,100
91,2266,100
91,7694,100
92,9328,100
92,6241,100
92,6420,100
92,10664,100
92,9066,100
92,10314,100
92,7517,100
92,6173,100
93,9297,100
93,8424,100
93,4696,100
93,1515,100
94,8692,100
94,9318,100
94,2966,100
94,5436,100
95,5187,100
95,2645,100
95,3501,100
95,2414,100
96,6359,100
96,3081,100
96,3258,100
96,1503,100
96,2687,100
96,2847,100
96,5247,100
97,963,100
97,9140,100
97,5077,100
97,4809,100
97,4953,100
97,6539,100
97,3835,100
97,8685,100
98,5220,100
98,8326,100
98,1951,100
99,8288,100
99,8193,100
99,8692,100
99,6613,100
99,4270,100
100,273,100
100,1190,100
100,7740,100
100,4381,100
100,6286,100
100,6415,100
101,5778,100
101,4962,100
101,7443,100
101,1300,100
101,969,100
101,3529,100
101,5977,100
101,6172,100
102,945,100
102,8358,100
102,3558,100
103,178,100
103,2826,100
104,4928,100
104,9344,100
104,306,100
104,6803,100
104,5124,100
104,2886,100
104,3657,100
104,4043,100
104,908,100
104,1868,100
105,4720,100
105,4563,100
105,3507,100
105,1940,100
105,8569,100
105,7228,100
105,8015,100
105,7567,100
106,4048,100
106,9189,100
106,5446,100
106,650,100
106,3562,100
106,10666,100
106,811,100
106,9679,100
107,10882,100
107,4802,100
107,4853,100
107,9749,100
107,1685,100
107,839,100
107,10232,100
107,6236,100
107,10254,100
107,1487,100
108,6416,100
108,1588,100
108,2100,100
108,10038,100
108,5623,100
108,539,100
108,1276,100
108,9965,100
109,2225,100
109,1793,100
109,5394,100
109,8082,100
109,4531,100
109,2533,100
109,10118,100
109,1926,100
109,1495,100
109,9802,100
109,6111,100
110,9504,100
110,7993,100
110,9705,100
110,858,100
110,5245,100
111,3060,100
111,2597,100
111,229,100
111,8822,100
112,10500,100
112,1206,100
112,4270,100
113,3476,100
113,8614,100
113,2135,100
113,7223,100
113,8887,100
113,7096,100
114,9457,100
114,4436,100
114,6660,100
114,5755,100
114,5486,100
115,10289,100
115,2563,100
115,8382,100
115,1871,100
116,4954,100
117,9985,100
117,6786,100
117,2354,100
117,1084,100
118,5872,100
118,3665,100
118,9889,100
118,1989,100
118,4278,100
118,6808,100
118,7117,100
118,5902,100
118,6255,100
118,8271,100
119,5749,100
119,10022,100
119,154,100
119,5531,100
119,8620,100
119,1084,100
119,2412,100
120,3398,100
120,5402,100
120,7338,100
120,9004,100
121,913,100
121,6370,100
121,6820,100
121,10596,100
121,4373,100
121,7706,100
121,1852,100
121,4013,100
122,9506,100
122,6643,100
122,1529,100
122,3737,100
122,7021,100
122,2079,100
123,8802,100
123,6022,100
123,3002,100
124,10176,100
124,7153,100
124,9251,100
124,1499,100
124,316,100
125,9904,100
125,3001,100
125,8395,100
125,7947,100
125,1693,100
126,6681,100
126,1722,100
126,5821,100
126,5758,100
127,8208,100
127,9580,100
128,801,100
128,578,100
128,10133,100
128,4885,100
128,9141,100
128,185,100
128,7467,100
128,8174,100
129,10883,100
129,2531,100
129,6792,100
129,2910,100
129,7006,100
129,10271,100
130,8273,100
130,9798,100
130,662,100
130,10183,100
130,4410,100
130,6954,100
130,8715,100
131,8416,100
131,7666,100
131,901,100
131,7704,100
131,521,100
131,5725,100
132,10560,100
132,6193,100
132,6820,100
132,4778,100
132,7882,100
132,4955,100
132,8843,100
132,4222,100
132,1231,100
133,1104,100
133,368,100
133,9637,100
133,4058,100
133,3435,100
133,1099,100
134,2993,100
134,4177,100
134,10581,100
134,4838,100
134,10424,100
134,5768,100
134,8890,100
134,9179,100
134,2028,100
135,7072,100
135,7366,100
135,9271,100
135,8572,100
135,6926,100
135,6991,100
136,8227,100
136,4037,100
136,9159,100
136,10815,100
137,1266,100
137,7317,100
137,6231,100
137,3048,100
137,8590,100
137,8335,100
138,2592,100
138,4372,100
138,10517,100
138,2873,100
138,1514,100
138,8043,100
138,2012,100
139,7586,100
139,3764,100
139,2806,100
139,7832,100
140,818,100
140,643,100
140,9587,100
140,10933,100
140,7384,100
140,9691,100
140,2251,100
140,8732,100
140,4876,100
140,8558,100
140,4143,100
140,9967,100
141,2497,100
141,8517,100
141,6584,100
141,6187,100
141,795,100
141,10285,100
141,206,100
142,9573,100
142,3991,100
142,5272,100
142,2474,100
142,8157,100
142,7647,100
142,6463,100
143,4132,100
143,4662,100
143,1784,100
143,3535,100
144,661,100
145,10947,100
145,5668,100
145,10708,100
145,7147,100
145,4509,100
145,2334,100
145,9166,100
145,6894,100
146,208,100
146,978,100
146,5858,100
146,9028,100
146,8632,100
146,9608,100
146,5912,100
146,2105,100
146,3066,100
146,3087,100
147,5937,100
147,6819,100
147,2020,100
147,3141,100
147,10678,100
147,6838,100
147,6407,100
147,7512,100
147,9865,100
147,5147,100
147,10573,100
148,7138,100
148,3639,100
148,2568,100
148,7756,100
148,6957,100
148,7133,100
149,8384,100
149,10000,100
149,4931,100
149,8900,100
149,5669,100
149,712,100
149,4025,100
149,186,100
149,1419,100
149,5502,100
149,2303,100
150,8802,100
150,3042,100
150,131,100
150,3833,100
150,796,100
151,5138,100
151,2952,100
151,5915,100
152,2466,100
152,6163,100
152,8467,100
152,8020,100
152,4309,100
152,3831,100
152,2600,100
152,2041,100
152,5050,100
152,9052,100
152,3501,100
153,10864,100
153,9735,100
153,6136,100
153,3914,100
153,3947,100
154,1122,100
154,7141,100
154,2559,100
155,3376,100
155,5651,100
155,6195,100
155,3349,100
155,4477,100
155,4285,100
156,7936,100
156,4403,100
156,10791,100
156,9463,100
156,9880,100
156,7529,100
156,4218,100
156,4349,100
156,4622,100
157,5713,100
157,10755,100
157,442,100
157,9482,100
157,2924,100
157,7100,100
157,2685,100
157,7087,100
158,3794,100
158,3523,100
158,2483,100
158,5204,100
158,7398,100
158,1927,100
158,10601,100
158,3259,100
159,3040,100
159,9858,100
159,1500,100
159,10863,100
160,5216,100
160,1169,100
160,1441,100
160,7394,100
160,7461,100
160,2247,100
160,5928,100
160,188,100
160,9775,100
161,128,100
161,3889,100
161,889,100
161,1851,100
161,6732,100
162,4161,100
162,633,100
162,7145,100
162,1946,100
162,4091,100
162,862,100
162,4143,100
163,8048,100
163,369,100
163,9044,100
163,806,100
163,8232,100
163,6696,100
163,8316,100
163,7996,100
164,6561,100
164,4770,100
164,2508,100
164,1501,100
164,6542,100
165,3523,100
165,133,100
165,359,100
165,5065,100
165,921,100
165,6348,100
165,9725,100
165,5087,100
166,1025,100
166,8067,100
166,8326,100
166,9498,100
166,667,100
166,10956,100
167,10961,100
167,7475,100
167,8886,100
167,7433,100
167,8569,100
167,9164,100
167,10110,100
167,1247,100
168,3009,100
168,420,100
168,3015,100
168,2473,100
168,4570,100
168,4173,100
168,5582,100
168,1102,100
169,6161,100
169,2401,100
169,7445,100
169,9301,100
169,7399,100
169,3529,100
169,1613,100
169,3453,100
170,2385,100
170,1620,100
170,669,100
170,9086,100
170,7887,100
171,5217,100
171,7957,100
171,8074,100
171,2878,100
172,10848,100
172,5716,100
172,5768,100
172,1705,100
173,3488,100
173,4020,100
173,6292,100
173,3381,100
173,7334,100
173,9110,100
174,465,100
174,10146,100
174,6852,100
174,9815,100
174,3512,100
174,9225,100
174,5050,100
174,2955,100
174,7422,100
174,6287,100
175,608,100
175,7056,100
175,3091,100
175,8916,100
175,2884,100
175,5014,100
175,941,100
175,1661,100
176,1728,100
176,8864,100
176,6210,100
176,7778,100
176,3379,100
176,5545,100
176,6365,100
176,9375,100
177,3042,100
177,4595,100
177,7157,100
177,2278,100
177,8839,100
177,1224,100
177,8411,100
177,1806,100
178,4736,100
178,1639,100
178,6169,100
178,7306,100
178,6797,100
178,5470,100
179,6896,100
179,8384,100
179,5585,100
179,10214,100
179,7773,100
179,10318,100
180,9408,100
180,706,100
180,1559,100
180,7867,100
180,1516,100
180,6302,100
180,1503,100
181,7604,100
181,4904,100
181,921,100
181,4250,100
181,4045,100
182,9202,100
182,9378,100
182,6227,100
182,2228,100
182,3076,100
182,4471,100
182,7998,100
182,3582,100
182,1679,100
182,8239,100
183,5856,100
183,7968,100
183,1025,100
183,3825,100
183,10625,100
183,1016,100
183,776,100
183,1613,100
184,7665,100
184,2529,100
184,10098,100
184,8243,100
184,4756,100
184,9924,100
184,2058,100
184,4234,100
184,7613,100
185,8433,100
185,4275,100
185,4691,100
185,8967,100
185,6248,100
185,9417,100
185,1083,100
185,2012,100
186,10416,100
186,1301,100
186,7237,100
186,6344,100
186,6313,100
186,7388,100
186,1148,100
186,8557,100
186,8910,100
186,942,100
186,10814,100
187,8722,100
187,8020,100
187,8024,100
187,6282,100
187,2907,100
187,10605,100
188,2400,100
188,3137,100
188,2162,100
188,1410,100
188,7091,100
188,1461,100
188,5403,100
188,7148,100
189,819,100
189,9080,100
189,552,100
189,9454,100
189,10431,100
189,3727,100
190,6616,100
190,7593,100
190,4361,100
190,9532,100
190,3165,100
190,8765,100
190,8798,100
190,1647,100
191,7457,100
191,10371,100
191,4679,100
191,6119,100
191,10955,100
191,6492,100
191,8893,100
191,237,100
191,1406,100
191,6366,100
192,8144,100
192,10577,100
192,8756,100
192,4565,100
192,4230,100
192,5834,100
192,6603,100
192,3565,100
192,5117,100
193,10385,100
193,7426,100
193,1938,100
193,259,100
193,1669,100
193,8997,100
193,4843,100
193,2092,100
193,2061,100
193,1151,100
194,1893,100
194,10309,100
194,4330,100
194,2235,100
194,8957,100
195,10033,100
195,2739,100
195,8181,100
195,8485,100
195,5125,100
195,3702,100
195,9367,100
195,539,100
195,6879,100
196,6944,100
196,9479,100
196,8234,100
196,5533,100
196,4078,100
196,4030,100
196,3774,100
196,8127,100
197,8992,100
197,3698,100
197,4484,100
197,3288,100
197,5721,100
197,2537,100
197,3212,100
197,3548,100
197,10621,100
197,5455,100
197,8767,100
198,6016,100
198,7904,100
198,6547,100
198,7124,100
199,9298,100
199,2871,100
199,5288,100
199,10699,100
199,1406,100
200,2449,100
200,8307,100
200,501,100
200,8666,100
200,3918,100
200,2639,100
201,10801,100
201,3509,100
201,5369,100
201,8970,100
201,4300,100
201,9996,100
201,4700,100
201,3902,100
202,10051,100
202,5043,100
202,5508,100
202,5316,100
202,5723,100
202,7035,100
203,3108,100
203,7205,100
203,8326,100
203,10825,100
203,8809,100
203,8494,100
204,7984,100
204,8914,100
204,8084,100
204,231,100
204,7000,100
204,9004,100
204,3548,100
205,2531,100
205,6467,100
205,6692,100
205,4869,100
205,7654,100
205,6518,100
205,2486,100
205,4748,100
206,2466,100
206,10675,100
206,4643,100
206,3156,100
206,4697,100
206,6524,100
206,10589,100
206,4366,100
206,7822,100
206,1486,100
207,7776,100
207,9712,100
207,5824,100
207,3522,100
207,10740,100
207,9589,100
207,9241,100
207,10729,100
207,3900,100
208,10276,100
208,5252,100
208,2548,100
208,3349,100
208,5753,100
208,10987,100
208,6988,100
208,2285,100
208,1727,100
208,3535,100
209,2800,100
209,8097,100
209,5096,100
209,2204,100
210,3495,100
210,8439,100
210,828,100
210,6205,100
211,10977,100
211,530,100
211,10629,100
211,8969,100
212,2272,100
212,10272,100
212,7877,100
212,3640,100
212,5294,100
212,10575,100
213,7842,100
213,10788,100
213,7781,100
213,3062,100
213,4775,100
213,9370,100
213,1739,100
213,1933,100
213,10462,100
214,6811,100
214,3467,100
214,6827,100
214,1965,100
215,7840,100
215,9109,100
215,3916,100
215,1870,100
215,5966,100
216,8848,100
216,3473,100
216,1745,100
216,194,100
216,2291,100
216,2084,100
216,7894,100
216,6982,100
216,6410,100
216,3995,100
216,2654,100
217,2822,100
217,6378,100
217,9053,100
217,6430,100
218,2513,100
218,4507,100
219,10592,100
219,4675,100
219,3146,100
220,2944,100
220,1052,100
220,2348,100
220,4956,100
220,9438,100
220,9550,100
220,6255,100
220,10543,100
221,6131,100
221,10184,100
221,10664,100
221,8959,100
222,9522,100
222,5957,100
222,9001,100
222,717,100
222,6079,100
223,8193,100
223,9795,100
223,7574,100
223,8264,100
223,10168,100
223,5321,100
224,3315,100
224,678,100
224,5895,100
224,1180,100
224,9005,100
224,7103,100
225,2773,100
225,6813,100
225,5342,100
226,3412,100
226,6037,100
226,9496,100
226,10623,100
226,1055,100
227,9091,100
227,8905,100
227,2362,100
227,2203,100
227,9739,100
227,8861,100
228,3264,100
228,3219,100
228,4900,100
228,7581,100
228,9902,100
228,7102,100
228,1054,100
229,2001,100
229,1462,100
229,9559,100
229,9676,100
230,528,100
230,9856,100
230,9904,100
230,1331,100
230,5142,100
230,7016,100
230,3246,100
230,8719,100
231,4289,100
231,1585,100
231,8627,100
231,6247,100
231,442,100
231,4941,100
232,6529,100
232,4725,100
232,10972,100
232,5055,100
232,5407,100
233,9536,100
233,3286,100
233,903,100
233,8746,100
234,160,100
234,2257,100
234,3,100
234,4679,100
234,10138,100
234,5628,100
234,5919,100
235,6386,100
235,8322,100
235,8612,100
235,5912,100
235,5404,100
236,2912,100
236,10720,100
236,8099,100
236,3462,100
236,4983,100
236,2696,100
236,539,100
236,9629,100
237,5360,100
237,9536,100
237,10666,100
237,2154,100
237,4748,100
238,3968,100
238,9536,100
238,10197,100
238,7797,100
238,10760,100
238,8767,100
238,7967,100
239,9089,100
239,865,100
239,6003,100
239,4979,100
239,2484,100
239,9574,100
239,3577,100
239,9705,100
239,9690,100
239,3534,100
239,8143,100
240,7696,100
240,7746,100
240,9750,100
240,8358,100
240,4087,100
240,9482,100
240,4908,100
240,4972,100
240,9757,100
241,3203,100
241,3860,100
241,874,100
241,2042,100
241,1322,100
241,4989,100
241,5422,100
242,4640,100
242,8177,100
242,465,100
242,5537,100
242,10227,100
242,1881,100
242,3610,100
242,10330,100
242,5547,100
242,7116,100
242,4237,100
242,9566,100
243,6592,100
243,993,100
243,4069,100
243,1737,100
243,3852,100
243,366,100
243,4306,100
243,8723,100
243,8916,100
243,6196,100
243,2292,100
243,10493,100
243,1566,100
244,9585,100
244,6244,100
244,9173,100
244,9542,100
244,4487,100
244,7416,100
244,2456,100
244,4812,100
245,4080,100
245,4514,100
245,10642,100
245,5170,100
245,7332,100
245,5991,100
245,4121,100
245,3628,100
245,7310,100
245,1935,100
246,5239,100
246,2841,100
246,8572,100
246,4271,100
247,4514,100
248,833,100
248,3699,100
248,4068,100
248,7092,100
248,9573,100
248,9576,100
248,1720,100
248,8824,100
248,268,100
248,9294,100
249,9969,100
249,8358,100
249,7527,100
249,218,100
249,5979,100
249,7564,100
249,10029,100
250,1986,100
250,3957,100
250,4166,100
250,9288,100
250,1033,100
250,906,100
250,8874,100
250,4830,100
251,9569,100
251,2997,100
251,4105,100
251,9756,100
252,7937,100
252,7026,100
252,2531,100
252,3078,100
252,9799,100
252,7991,100
252,8525,100
252,10270,100
253,2016,100
253,6162,100
254,9442,100
254,1092,100
254,5477,100
254,10858,100
254,3900,100
254,4893,100
254,3983,100
255,7008,100
255,6048,100
255,7186,100
255,7651,100
255,1221,100
255,1257,100
255,10988,100
255,10781,100
255,335,100
256,1184,100
256,4178,100
256,6677,100
256,9672,100
256,7754,100
256,10207,100
256,10015,100
257,9904,100
257,3824,100
257,9635,100
257,4531,100
257,10360,100
257,794,100
257,4622,100
257,10062,100
258,3440,100
258,240,100
258,5429,100
258,9397,100
258,5319,100
258,5592,100
258,203,100
258,6668,100
258,8398,100
259,4592,100
259,4739,100
259,342,100
259,8904,100
259,10335,100
260,2577,100
260,3153,100
260,9778,100
260,7731,100
260,9732,100
260,4708,100
260,86,100
260,8310,100
260,7305,100
260,5629,100
261,8160,100
261,705,100
261,3254,100
261,10187,100
261,9900,100
261,6989,100
261,3518,100
261,4735,100
262,9861,100
262,8790,100
262,7351,100
262,9735,100
262,10121,100
262,1659,100
263,2935,100
263,3562,100
263,2383,100
264,7106,100
264,10917,100
264,3942,100
264,8231,100
264,5657,100
264,8554,100
264,1595,100
264,9359,100
265,4304,100
265,3313,100
265,259,100
265,8743,100
265,1655,100
265,10348,100
265,1086,100
266,3089,100
266,453,100
266,4347,100
266,7755,100
266,7852,100
267,4502,100
267,730,100
267,6623,100
267,7439,100
268,2362,100
268,9594,100
268,10045,100
268,9422,100
268,10174,100
269,9841,100
269,5011,100
269,9189,100
269,1848,100
269,6283,100
269,2157,100
270,3441,100
270,501,100
270,57,100
270,233,100
270,188,100
270,7183,100
271,3512,100
271,10510,100
272,4866,100
272,1092,100
272,3941,100
272,3621,100
272,7207,100
272,8110,100
273,7378,100
273,9746,100
273,7603,100
273,5255,100
273,7656,100
274,10568,100
274,1848,100
274,1817,100
274,5197,100
274,4974,100
274,6622,100
275,50,100
275,915,100
276,2193,100
276,6854,100
276,3510,100
276,5592,100
276,3086,100
277,6017,100
277,993,100
277,7794,100
277,2882,100
277,3235,100
277,10022,100
277,5211,100
277,2878,100
277,591,100
278,10099,100
278,8328,100
278,5449,100
278,607,100
279,7296,100
279,8936,100
279,7433,100
279,3551,100
280,9328,100
280,6353,100
280,4882,100
280,806,100
280,7990,100
280,1336,100
280,4137,100
280,5753,100
280,2045,100
280,350,100
281,5094,100
281,1558,100
281,9128,100
281,6954,100
281,6860,100
281,1997,100
281,478,100
281,10495,100
282,1568,100
282,8642,100
282,9332,100
282,568,100
282,10717,100
282,6751,100
282,8895,100
282,10159,100
283,1941,100
283,5830,100
283,10648,100
283,8745,100
283,4317,100
283,94,100
283,542,100
284,10096,100
284,1553,100
284,9203,100
284,9974,100
284,9288,100
284,9961,100
284,3822,100
285,3762,100
285,515,100
285,8531,100
285,5094,100
285,1462,100
285,2632,100
285,10411,100
285,6990,100
285,2287,100
286,2837,100
286,7126,100
286,6950,100
286,6023,100
286,8972,100
286,2783,100
287,3749,100
287,3429,100
287,5496,100
287,5530,100
287,3338,100
287,4559,100
288,10993,100
288,6850,100
288,5090,100
288,2853,100
288,5574,100
288,7670,100
288,5257,100
288,5679,100
289,1303,100
290,243,100
290,7125,100
290,8890,100
290,6298,100
290,266,100
290,8779,100
290,7883,100
290,5727,100
291,2289,100
291,3155,100
291,5219,100
291,2101,100
291,1638,100
291,5672,100
291,5275,100
291,4828,100
291,8029,100
291,5181,100
291,6813,100
291,2095,100
292,8215,100
292,6076,100
292,1118,100
292,5519,100
292,2463,100
292,3535,100
293,5424,100
293,4226,100
293,8162,100
293,9012,100
293,3366,100
293,1095,100
294,1073,100
294,4369,100
294,7906,100
294,10436,100
294,10407,100
294,10680,100
294,9145,100
294,684,100
294,2893,100
294,8687,100
295,3187,100
295,2596,100
295,2612,100
295,10757,100
295,3975,100
295,9432,100
295,1864,100
295,525,100
295,9950,100
295,10366,100
295,2527,100
296,5217,100
296,5122,100
296,3970,100
296,4946,100
296,3896,100
296,9529,100
296,1466,100
296,10155,100
296,2669,100
296,8847,100
296,95,100
297,5475,100
297,6582,100
297,6568,100
298,2090,100
299,2224,100
299,6932,100
299,10886,100
299,7079,100
299,10025,100
299,8236,100
299,3357,100
299,2526,100
299,558,100
300,4577,100
300,4582,100
300,1208,100
300,4793,100
300,5980,100
300,3036,100
301,5475,100
301,3283,100
301,8596,100
301,1799,100
301,9979,100
301,9676,100
301,3645,100
301,8862,100
301,7999,100
302,10982,100
302,6633,100
303,2849,100
303,6358,100
303,4313,100
303,8186,100
303,2926,100
304,2674,100
304,179,100
304,2278,100
304,2233,100
304,10811,100
304,412,100
304,10796,100
304,1006,100
304,9599,100
305,5472,100
305,10930,100
305,6002,100
305,7970,100
305,9751,100
305,1991,100
306,6002,100
306,9826,100
306,532,100
306,9142,100
306,6247,100
306,10840,100
306,5418,100
306,10251,100
306,6926,100
306,895,100
307,5745,100
307,563,100
307,4904,100
307,9274,100
